2 1:0.699000 2:0.396800 3:0.174600 4:0.636400 5:0.224100 6:0.421100 7:0.319400 8:0.464300 9:0.215500 10:0.416800 11:0.404100 12:0.363000
2 1:0.170000 2:0.943600 3:0.148600 4:1.091900 5:0.054200 6:0.865000 7:0.283700 8:0.930600 9:0.137800 10:0.743600 11:0.141200 12:1.099300
2 1:1.127900 2:-0.027500 3:1.157800 4:0.560900 5:0.819900 6:0.700000 7:1.071100 8:0.663900 9:0.820600 10:0.612700 11:1.003100 12:0.746700
2 1:1.201700 2:-0.115600 3:0.337900 4:0.689100 5:0.351900 6:0.431700 7:0.417100 8:0.594700 9:0.271400 10:0.511500 11:0.386500 12:0.630300
2 1:1.113800 2:-0.012000 3:0.450900 4:1.285400 5:0.425500 6:1.115600 7:0.458100 8:1.271400 9:0.391800 10:1.065600 11:0.490000 12:1.234000
2 1:0.022500 2:0.418600 3:0.022500 4:0.215800 5:0.044800 6:0.155600 7:0.060300 8:0.174400 9:0.060300 10:0.138900 11:-0.029400 12:0.282500
2 1:0.053900 2:1.055300 3:0.116700 4:0.512400 5:-0.071100 6:0.623000 7:0.111500 8:0.517000 9:0.038000 10:0.483400 11:0.064400 12:0.575700
2 1:1.100700 2:0.006400 3:0.621400 4:1.107200 5:0.527900 6:0.503300 7:0.624400 8:1.102300 9:0.487200 10:0.524300 11:0.485700 12:1.269100
2 1:0.358300 2:0.746000 3:0.148900 4:0.668100 5:0.132700 6:0.525400 7:0.170500 8:0.643400 9:0.173300 10:0.464300 11:0.157000 12:0.655200
2 1:1.184000 2:-0.095400 3:0.404400 4:0.697000 5:0.291900 6:0.555000 7:0.526600 8:0.556000 9:0.320900 10:0.501800 11:0.365700 12:0.745000
2 1:1.141900 2:-0.047000 3:0.657400 4:0.777300 5:0.547900 6:0.438200 7:0.724400 8:0.695400 9:0.571000 10:0.382300 11:0.705300 12:0.720300
2 1:1.151400 2:-0.053800 3:0.514600 4:1.212200 5:0.414700 6:0.833200 7:0.530700 8:1.194600 9:0.387000 10:0.822300 11:0.573000 12:1.144800
2 1:0.102700 2:1.016100 3:0.155600 4:1.566700 5:0.118300 6:0.978600 7:0.136500 8:1.589500 9:0.113300 10:0.955900 11:0.124800 12:1.605400
2 1:0.707100 2:0.400600 3:0.316300 4:1.421300 5:0.251200 6:1.208400 7:0.345100 8:1.385900 9:0.321400 10:1.050100 11:0.344500 12:1.383400
2 1:0.117500 2:0.641700 3:0.021600 4:0.341400 5:-0.004500 6:0.315700 7:0.043500 8:0.312600 9:0.088000 10:0.201400 11:0.086500 12:0.263500
2 1:0.736400 2:0.360600 3:0.337900 4:1.395600 5:0.380900 6:0.660200 7:0.374200 8:1.349900 9:0.276600 10:0.749500 11:0.345300 12:1.385800
2 1:1.036700 2:0.082200 3:0.886800 4:0.852800 5:0.726000 6:0.446400 7:1.059900 8:0.653900 9:0.668100 10:0.476900 11:0.963900 12:0.760600
2 1:1.038400 2:0.082400 3:1.578400 4:0.181900 5:1.242100 6:0.532900 7:1.780600 8:-0.056800 9:1.239700 10:0.369000 11:1.656900 12:0.082400
2 1:0.715900 2:0.388700 3:0.322100 4:0.242800 5:0.320300 6:0.140400 7:0.372500 8:0.179700 9:0.298100 10:0.158400 11:0.215300 12:0.369200
2 1:0.337600 2:0.777500 3:0.346400 4:1.362100 5:0.223200 6:0.947300 7:0.211500 8:1.521300 9:0.255100 10:0.870500 11:0.243500 12:1.486300
2 1:1.027500 2:0.092900 3:0.777000 4:0.964700 5:0.702700 6:0.623100 7:0.809000 8:0.928100 9:0.710800 10:0.554800 11:0.941700 12:0.773700
2 1:1.126600 2:-0.025600 3:0.521500 4:1.210700 5:0.466900 6:0.668500 7:0.557100 8:1.170500 9:0.467600 10:0.630800 11:0.494800 12:1.244900
2 1:0.747400 2:0.367000 3:0.414400 4:1.308300 5:0.301100 6:0.762800 7:0.468100 8:1.247800 9:0.285200 10:0.746500 11:0.240900 12:1.516200
2 1:0.509300 2:0.603800 3:0.287400 4:0.816200 5:0.226700 6:0.618100 7:0.264600 8:0.849000 9:0.336500 10:0.464800 11:0.281500 12:0.825400
2 1:1.028000 2:0.095100 3:0.561900 4:0.452900 5:0.564800 6:0.205800 7:0.650800 8:0.351000 9:0.407700 10:0.374400 11:0.568600 12:0.447600
2 1:0.057100 2:1.050300 3:-0.001100 4:0.432800 5:0.162300 6:0.170900 7:-0.034000 8:0.471900 9:-0.019500 10:0.380500 11:-0.093300 12:0.543400
2 1:1.016200 2:0.103400 3:0.425900 4:0.457400 5:0.361500 6:0.343700 7:0.399800 8:0.486600 9:0.365000 10:0.321400 11:0.458500 12:0.422000
2 1:1.053400 2:0.062400 3:0.992000 4:0.746200 5:0.654500 6:0.960600 7:0.966600 8:0.774200 9:0.777100 10:0.708600 11:0.987700 12:0.751200
2 1:0.944900 2:0.135300 3:0.321300 4:1.421500 5:0.342900 6:0.726300 7:0.376700 8:1.351400 9:0.343200 10:0.687500 11:0.377600 12:1.354700
2 1:0.484300 2:0.610200 3:0.282700 4:1.441700 5:0.217600 6:0.885600 7:0.321600 8:1.399100 9:0.086000 10:1.002300 11:0.246600 12:1.485100
2 1:1.152100 2:-0.055800 3:0.719200 4:1.030300 5:0.769400 6:0.480100 7:0.831800 8:0.897900 9:0.665300 10:0.558200 11:0.917800 12:0.794700
2 1:1.169300 2:-0.074100 3:0.409000 4:0.140500 5:0.391200 6:0.057700 7:0.339800 8:0.221800 9:0.363200 10:0.083600 11:0.370300 12:0.182900
2 1:0.685200 2:0.421600 3:0.292200 4:1.446000 5:0.270300 6:1.491500 7:0.394400 8:1.328700 9:0.253000 10:1.362000 11:0.346400 12:1.382300
2 1:1.143400 2:-0.047000 3:0.639400 4:1.084000 5:0.507200 6:0.821900 7:0.727400 8:0.977000 9:0.411700 10:0.879200 11:0.613300 12:1.115600
2 1:1.056200 2:0.059200 3:0.575400 4:0.572500 5:0.399500 6:0.473600 7:0.460600 8:0.706300 9:0.466700 10:0.371900 11:0.542600 12:0.605900
2 1:0.420800 2:0.674000 3:0.165100 4:0.759200 5:0.181000 6:0.544800 7:0.170700 8:0.755400 9:0.163500 10:0.549200 11:0.259800 12:0.645500
2 1:0.093900 2:1.008900 3:0.036500 4:0.694400 5:0.090800 6:0.496100 7:0.072200 8:0.652100 9:-0.013000 10:0.608500 11:0.063100 12:0.659700
2 1:1.061500 2:0.051800 3:0.715800 4:1.021300 5:0.657300 6:0.411100 7:0.700800 8:1.036400 9:0.501900 10:0.562400 11:0.726300 12:1.009700
2 1:0.298300 2:0.803600 3:0.217600 4:0.915600 5:0.172200 6:0.683900 7:0.184500 8:0.952200 9:0.120400 10:0.722400 11:0.250300 12:0.875500
2 1:0.071500 2:1.045000 3:0.113300 4:0.825200 5:0.042000 6:0.705700 7:0.101600 8:0.842200 9:0.073600 10:0.654000 11:0.078400 12:0.868000
2 1:1.113300 2:-0.010200 3:0.658600 4:0.318600 5:0.552800 6:0.209800 7:0.654800 8:0.320300 9:0.469200 10:0.288300 11:0.541700 12:0.456200
2 1:1.160400 2:-0.070700 3:0.387300 4:0.479000 5:0.370200 6:0.313500 7:0.373100 8:0.493400 9:0.420400 10:0.241500 11:0.376800 12:0.488400
2 1:1.143700 2:-0.047200 3:0.584800 4:0.984500 5:0.614500 6:0.385900 7:0.683500 8:0.857700 9:0.585700 10:0.392800 11:0.689200 12:0.859900
2 1:0.719900 2:0.378400 3:0.295400 4:0.787000 5:0.297000 6:0.520700 7:0.253900 8:0.834100 9:0.243300 10:0.566000 11:0.338600 12:0.736500
2 1:0.635700 2:0.454700 3:0.263700 4:0.721700 5:0.217500 6:0.556300 7:0.275100 8:0.712700 9:0.126100 10:0.645100 11:0.246000 12:0.742600
2 1:0.457900 2:0.655300 3:0.293600 4:0.865400 5:0.292000 6:0.568000 7:0.277700 8:0.888200 9:0.236000 10:0.611800 11:0.249900 12:0.918700
2 1:1.101300 2:0.003700 3:0.477800 4:0.057400 5:0.381700 6:0.068100 7:0.337800 8:0.222800 9:0.360200 10:0.088000 11:0.309700 12:0.258200
2 1:0.343500 2:0.750100 3:0.150400 4:0.493200 5:0.064100 6:0.482600 7:0.226900 8:0.403800 9:0.155700 10:0.362700 11:0.060500 12:0.604000
2 1:0.630100 2:0.474800 3:0.400800 4:0.995800 5:0.274100 6:0.697900 7:0.332000 8:1.073400 9:0.343800 10:0.590800 11:0.319600 12:1.086800
2 1:1.044400 2:0.072500 3:0.784100 4:0.670100 5:0.583000 6:0.409200 7:0.734000 8:0.740700 9:0.495000 10:0.488600 11:0.753300 12:0.714800
2 1:0.967800 2:0.120500 3:0.416900 4:0.736500 5:0.295700 6:0.580200 7:0.431700 8:0.714500 9:0.314200 10:0.535500 11:0.324300 12:0.849600
2 1:1.061400 2:0.054600 3:0.462400 4:0.413800 5:0.453800 6:0.239500 7:0.626100 8:0.219400 9:0.438300 10:0.237300 11:0.555900 12:0.298000
2 1:0.373500 2:0.735500 3:0.192700 4:0.548000 5:0.214300 6:0.382400 7:0.245800 8:0.483700 9:0.106700 10:0.497400 11:0.168700 12:0.575600
2 1:1.066400 2:0.050600 3:0.435200 4:1.309700 5:0.331500 6:1.332100 7:0.469000 8:1.277800 9:0.495000 10:1.028800 11:0.451700 12:1.293800
2 1:0.622000 2:0.495100 3:0.301700 4:0.711500 5:0.214300 6:0.581600 7:0.272400 8:0.743600 9:0.224000 10:0.550400 11:0.328800 12:0.680900
2 1:1.108700 2:-0.001400 3:0.623100 4:1.103400 5:0.517500 6:0.521700 7:0.515100 8:1.232300 9:0.530800 10:0.473200 11:0.481400 12:1.269600
2 1:0.314500 2:0.781800 3:0.124100 4:0.597600 5:0.123000 6:0.467700 7:0.122000 8:0.606000 9:0.164900 10:0.405800 11:0.076900 12:0.654600
3 1:-0.017800 2:0.978100 3:0.248000 4:1.004500 5:0.261700 6:1.130300 7:-0.057600 8:1.800700 9:0.030900 10:1.965300 11:-0.067700 12:0.079900
3 1:0.165200 2:0.522000 3:0.756400 4:0.195900 5:0.735200 6:0.361900 7:1.798300 8:-0.080000 9:-0.061100 10:2.072900 11:-0.031700 12:0.035900
3 1:0.561000 2:0.292500 3:0.726000 4:0.463100 5:0.944400 6:0.352500 7:1.723300 8:0.007400 9:0.030600 10:1.958500 11:0.037500 12:-0.045600
3 1:0.104100 2:0.676200 3:0.392600 4:0.705000 5:0.515700 6:0.706800 7:1.774500 8:-0.051300 9:0.038100 10:1.958000 11:-0.022100 12:0.025300
3 1:-0.009100 2:0.647700 3:0.035100 4:0.908100 5:0.038100 6:1.031800 7:0.067800 8:1.656900 9:0.039500 10:1.950300 11:-0.024900 12:0.030900
3 1:-0.039800 2:0.651400 3:0.158800 4:0.760300 5:0.267200 6:0.772400 7:-0.017800 8:1.750400 9:0.018900 10:1.978200 11:-0.056200 12:0.068400
3 1:0.070000 2:0.580400 3:0.360300 4:0.605100 5:0.503200 6:0.580400 7:1.808000 8:-0.090500 9:0.024500 10:1.971800 11:0.053800 12:-0.062900
3 1:0.557800 2:0.495600 3:0.841400 4:0.537200 5:0.926500 6:0.569500 7:1.720000 8:0.019600 9:0.077400 10:1.906200 11:-0.097200 12:1.850300
3 1:0.578600 2:0.049500 3:0.833600 4:0.120100 5:0.932800 6:0.145300 7:1.627900 8:0.118400 9:1.938700 10:0.067300 11:0.002700 12:-0.002800
3 1:-0.061000 2:1.181100 3:0.010400 4:1.661100 5:0.091700 6:1.701800 7:0.011600 8:1.715900 9:-0.057300 10:2.068800 11:-0.018600 12:1.750300
3 1:0.093900 2:0.285200 3:0.150200 4:0.574400 5:0.330600 6:0.497200 7:0.025000 8:1.699300 9:0.029400 10:-0.035700 11:-0.056100 12:0.067500
3 1:0.053400 2:0.982800 3:0.212300 4:1.128600 5:0.235100 6:1.247100 7:-0.079000 8:1.824500 9:-0.036200 10:2.039300 11:-0.013200 12:0.014500
3 1:0.006600 2:1.097000 3:0.475100 4:0.909500 5:0.551700 6:0.964000 7:1.777900 8:-0.052900 9:-0.023500 10:2.028300 11:0.055200 12:1.666900
3 1:0.436300 2:0.611800 3:0.746000 4:0.613900 5:0.835200 6:0.651200 7:1.741400 8:-0.010400 9:-0.037000 10:2.039400 11:0.043300 12:-0.051500
3 1:0.122600 2:0.807200 3:0.538700 4:0.682300 5:0.662600 6:0.682900 7:1.689300 8:0.045400 9:-0.019900 10:2.019300 11:-0.038100 12:0.047400
3 1:0.341000 2:0.430700 3:0.720600 4:0.352400 5:0.794900 6:0.406900 7:1.602900 8:0.153900 9:-0.145900 10:2.171600 11:0.010000 12:-0.012500
3 1:0.041600 2:0.249200 3:0.036300 4:0.577800 5:0.242800 6:0.473000 7:-0.002500 8:1.733400 9:-0.055200 10:0.067500 11:0.048800 12:-0.058700
3 1:-0.019700 2:0.771900 3:0.463400 4:0.570000 5:0.514300 6:0.652000 7:-0.025800 8:1.762600 9:-0.017300 10:2.023200 11:0.025000 12:-0.026500
3 1:0.385300 2:0.226600 3:0.639800 4:0.294000 5:0.746500 6:0.308600 7:1.889800 8:-0.180400 9:0.020800 10:1.977300 11:-0.016600 12:0.018400
3 1:0.318600 2:0.618900 3:0.735300 4:0.500800 5:0.780700 6:0.587400 7:1.759200 8:-0.036700 9:0.017000 10:1.983200 11:-0.035700 12:0.041600
3 1:0.597900 2:0.263100 3:0.924600 4:0.245400 5:1.040700 6:0.249700 7:1.743200 8:-0.012100 9:2.035700 10:-0.042800 11:0.055100 12:-0.068600
3 1:-0.056200 2:0.619600 3:0.069600 4:0.805200 5:0.192900 6:0.802500 7:0.026800 8:1.702400 9:0.050800 10:1.938200 11:0.037900 12:-0.045100
3 1:-0.068700 2:1.177000 3:0.307000 4:1.094200 5:0.306600 6:1.239500 7:0.084200 8:1.636600 9:-0.002100 10:1.999800 11:-0.031400 12:1.768700
3 1:0.483600 2:0.377400 3:0.873300 4:0.282500 5:0.931000 6:0.355000 7:1.847400 8:-0.135000 9:-0.063800 10:2.077500 11:-0.003200 12:0.005300
3 1:0.519700 2:0.209700 3:0.851300 4:0.188900 5:0.960400 6:0.203400 7:1.725800 8:0.003100 9:-0.029000 10:2.034500 11:-0.041800 12:0.048400
3 1:0.419500 2:0.088300 3:0.720900 4:0.098500 5:0.900600 6:0.030600 7:1.774500 8:-0.048600 9:0.049100 10:-0.057000 11:-0.041800 12:0.047400
3 1:0.845100 2:0.253700 3:1.175900 4:0.315800 5:1.157700 6:0.483300 7:1.690800 8:0.050600 9:1.869400 10:0.153400 11:-0.087000 12:1.834000
3 1:0.552200 2:0.096000 3:0.862300 4:0.098300 5:0.978300 6:0.102800 7:1.732200 8:0.001400 9:0.060400 10:1.928700 11:-0.011100 12:0.014200
3 1:0.842700 2:0.227000 3:1.094300 4:0.302300 5:1.294900 6:0.202200 7:1.886300 8:-0.180300 9:2.044700 10:-0.047800 11:0.002900 12:1.732800
3 1:0.350700 2:0.468200 3:0.653500 4:0.486000 5:0.748700 6:0.511900 7:1.678900 8:0.059700 9:-0.058200 10:2.068200 11:-0.024100 12:0.028700
3 1:-0.042400 2:0.759100 3:0.342800 4:0.664700 5:0.354500 6:0.793300 7:0.050000 8:1.675500 9:-0.096900 10:2.112200 11:-0.001800 12:0.002400
3 1:-0.071500 2:1.194100 3:0.187700 4:1.441100 5:0.320100 6:1.431200 7:0.047900 8:1.673200 9:-0.057400 10:2.074100 11:0.013400 12:1.714800
3 1:0.037400 2:0.397700 3:0.196800 4:0.558800 5:0.363000 6:0.502700 7:0.005700 8:1.723800 9:0.058800 10:-0.067900 11:0.043700 12:-0.052400
3 1:0.152900 2:0.716600 3:0.476000 4:0.706600 5:0.690000 6:0.594100 7:1.790100 8:-0.067100 9:0.008600 10:1.987800 11:-0.004000 12:0.004600
3 1:0.677200 2:0.415300 3:0.870200 4:0.667300 5:1.097600 6:0.537100 7:1.671400 8:0.072300 9:1.913400 10:0.103100 11:0.043600 12:1.682100
3 1:-0.018900 2:0.904900 3:0.273300 4:0.924000 5:0.405400 6:0.911700 7:-0.016300 8:1.749400 9:0.008600 10:1.989800 11:0.016500 12:-0.019700
3 1:0.381500 2:0.333200 3:0.646200 4:0.391300 5:0.705800 6:0.455700 7:1.709500 8:0.025200 9:-0.061400 10:2.076500 11:0.026900 12:-0.031100
3 1:0.575300 2:0.525700 3:0.869300 4:0.590600 5:0.899200 6:0.698300 7:1.670000 8:0.075100 9:1.942200 10:0.064000 11:-0.020000 12:1.753100
3 1:-0.018100 2:0.691600 3:0.244900 4:0.735900 5:0.412100 6:0.680300 7:-0.063500 8:1.805700 9:0.074000 10:1.915100 11:0.024900 12:-0.028600
3 1:0.835300 2:0.185600 3:1.130800 4:0.211500 5:1.142400 6:0.340900 7:1.648800 8:0.096900 9:1.939400 10:0.072500 11:-0.039600 12:0.046500
3 1:0.312000 2:0.400400 3:0.667100 4:0.356600 5:0.577400 6:0.607200 7:1.690600 8:0.050000 9:0.012900 10:1.987400 11:-0.013800 12:0.016500
3 1:0.763600 2:0.111000 3:1.172100 4:0.000400 5:1.307500 6:-0.018100 7:1.756100 8:-0.031500 9:1.876900 10:0.146400 11:0.049100 12:-0.058200
3 1:0.455800 2:0.641700 3:0.738500 4:0.706000 5:0.910700 6:0.638600 7:1.640500 8:0.109500 9:-0.014300 10:2.021500 11:-0.063800 12:1.806700
3 1:0.302500 2:0.450000 3:0.604600 4:0.466600 5:0.722500 6:0.463900 7:1.802600 8:-0.082800 9:-0.042400 10:2.049500 11:-0.034200 12:0.043000
3 1:0.416600 2:-0.026100 3:0.715800 4:-0.008600 5:0.809100 6:0.025000 7:1.774000 8:-0.046700 9:-0.006200 10:0.006800 11:-0.066700 12:0.077700
3 1:0.198200 2:0.474100 3:0.553900 4:0.421900 5:0.594100 6:0.517900 7:1.645400 8:0.098400 9:-0.020100 10:2.023500 11:0.002800 12:-0.004000
3 1:0.076400 2:0.956900 3:0.010700 4:1.348700 5:-0.028900 6:1.525800 7:-0.066900 8:1.814900 9:0.056000 10:1.930900 11:-0.007500 12:0.008600
3 1:0.323500 2:0.400800 3:0.607800 4:0.445000 5:0.764300 6:0.398400 7:1.743500 8:-0.012400 9:0.077100 10:1.904800 11:-0.046700 12:0.056600
3 1:0.617700 2:0.142700 3:0.962300 4:0.101700 5:1.103000 6:0.078000 7:1.600300 8:0.156200 9:1.871500 10:0.153100 11:0.022100 12:-0.026000
3 1:-0.024100 2:0.611900 3:0.291300 4:0.593000 5:0.295900 6:0.734100 7:0.069900 8:1.644200 9:-0.040700 10:2.050400 11:0.095000 12:-0.114500
3 1:0.293000 2:0.502200 3:0.715200 4:0.373900 5:0.736300 6:0.490000 7:1.759500 8:-0.031300 9:-0.064600 10:2.074000 11:0.040200 12:-0.047500
3 1:0.236900 2:0.661100 3:0.528800 4:0.683400 5:0.655700 6:0.672600 7:1.709300 8:0.025700 9:-0.032300 10:2.038300 11:-0.070100 12:0.086800
3 1:0.505000 2:0.607000 3:0.862700 4:0.860900 5:0.884300 6:1.080400 7:1.662900 8:0.078100 9:0.099000 10:1.886300 11:-0.059000 12:1.799200
3 1:0.630700 2:0.474000 3:0.979800 4:0.577000 5:0.915200 6:0.792400 7:1.912900 8:-0.214000 9:2.007500 10:-0.010500 11:-0.000500 12:1.730100
3 1:0.221100 2:0.794300 3:0.655500 4:0.653700 5:0.677100 6:0.767300 7:1.808700 8:-0.088400 9:0.007200 10:1.994200 11:-0.016800 12:0.019700
3 1:0.441400 2:0.316600 3:0.787500 4:0.275500 5:0.896900 6:0.284600 7:1.744600 8:-0.010500 9:0.025000 10:1.969800 11:0.068800 12:-0.083100
3 1:0.595000 2:0.503700 3:0.841800 4:0.659300 5:1.035600 6:0.568400 7:1.736200 8:-0.004000 9:1.998700 10:0.002900 11:0.074500 12:1.641700
3 1:-0.001300 2:0.604100 3:0.434700 4:0.449600 5:0.400400 6:0.633200 7:0.002100 8:1.727800 9:-0.083400 10:2.097300 11:0.015800 12:-0.017600
3 1:0.007800 2:0.461500 3:0.118100 4:0.659000 5:0.258700 6:0.635200 7:-0.019100 8:1.749100 9:0.109800 10:-0.131500 11:0.040700 12:-0.048500
3 1:0.212500 2:0.656000 3:0.493200 4:0.695300 5:0.608400 6:0.698200 7:1.701900 8:0.038000 9:-0.051000 10:2.060000 11:-0.004300 12:0.002300
3 1:0.695400 2:0.267000 3:1.011800 4:0.259300 5:1.137400 6:0.256100 7:1.706800 8:0.033400 9:2.083900 10:-0.092700 11:0.013000 12:-0.017800
3 1:0.146200 2:0.174100 3:0.335500 4:0.321000 5:0.590100 6:0.164500 7:1.819900 8:-0.107500 9:0.044800 10:-0.050600 11:-0.015400 12:0.019000
3 1:0.313000 2:0.646500 3:0.590800 4:0.692400 5:0.766400 6:0.626200 7:1.717700 8:0.015000 9:0.085100 10:1.904600 11:-0.016500 12:0.022100
3 1:0.392900 2:0.116800 3:0.614600 4:0.223800 5:0.855400 6:0.080000 7:1.677700 8:0.062400 9:-0.067100 10:0.078300 11:0.038400 12:-0.044600
3 1:0.451600 2:0.303100 3:0.653900 4:0.438300 5:0.869600 6:0.324400 7:1.766400 8:-0.039900 9:-0.040200 10:2.044000 11:0.058000 12:-0.069900
3 1:0.364800 2:0.564300 3:0.745800 4:0.486700 5:0.834200 6:0.518700 7:1.737500 8:-0.006500 9:-0.098100 10:2.117800 11:-0.059200 12:0.071200
3 1:0.013600 2:0.996100 3:0.246600 4:1.077500 5:0.337900 6:1.112000 7:0.056200 8:1.662300 9:-0.040800 10:2.046100 11:-0.012500 12:0.016100
3 1:0.405900 2:0.379800 3:0.739400 4:0.355500 5:0.861500 6:0.350000 7:1.760300 8:-0.030100 9:-0.018000 10:2.019900 11:-0.017300 12:0.021400
3 1:0.478200 2:0.464100 3:0.894600 4:0.343500 5:0.857300 6:0.535700 7:1.875700 8:-0.169100 9:-0.006900 10:2.014400 11:0.020900 12:-0.023100
3 1:0.592800 2:0.522200 3:1.003600 4:0.457900 5:1.078100 6:0.507000 7:1.647000 8:0.098600 9:2.106100 10:-0.116700 11:0.037100 12:1.683300
3 1:-0.040700 2:0.342900 3:0.161000 4:0.452200 5:0.337200 6:0.383900 7:-0.147100 8:1.905600 9:0.021700 10:-0.026500 11:0.013300 12:-0.018200
3 1:0.142800 2:0.578600 3:0.410100 4:0.627600 5:0.422700 6:0.757000 7:1.796700 8:-0.078200 9:0.015900 10:1.975800 11:0.030800 12:-0.038000
3 1:0.356800 2:0.478400 3:0.759700 4:0.370900 5:0.718500 6:0.561400 7:1.689700 8:0.048200 9:-0.055000 10:2.069800 11:0.011100 12:-0.010700
3 1:0.466200 2:0.120900 3:0.765700 4:0.139000 5:0.888600 6:0.130400 7:1.694000 8:0.045300 9:-0.011700 10:2.011100 11:-0.019400 12:0.021700
3 1:0.017400 2:0.834400 3:-0.070700 4:1.251500 5:0.044900 6:1.250200 7:-0.089100 8:1.834800 9:0.037700 10:1.952000 11:0.018500 12:-0.021000
3 1:-0.058600 2:0.070000 3:0.246900 4:0.056400 5:0.265500 6:0.174800 7:-0.004000 8:0.005900 9:0.027300 10:-0.031500 11:0.005900 12:-0.007100
3 1:0.058900 2:0.186400 3:0.317800 4:0.253500 5:0.452200 6:0.234500 7:0.091900 8:1.622500 9:-0.007700 10:0.009000 11:-0.076700 12:0.090700
3 1:0.625700 2:0.425200 3:0.874500 4:0.501700 5:0.814500 6:0.710100 7:1.767800 8:-0.040600 9:0.037900 10:1.954800 11:-0.036100 12:1.777500
3 1:0.573200 2:0.098200 3:0.949500 4:0.021500 5:1.010600 6:0.090400 7:1.689700 8:0.050200 9:1.855100 10:0.166300 11:-0.014400 12:0.015600
3 1:0.018900 2:0.951300 3:0.122800 4:1.177100 5:0.351700 6:1.045600 7:0.006800 8:1.724800 9:-0.042100 10:2.044000 11:0.006100 12:-0.007700
3 1:-0.054100 2:0.842400 3:0.283000 4:0.813400 5:0.402400 6:0.813500 7:0.006600 8:1.724300 9:-0.081300 10:2.099400 11:-0.035900 12:0.043700
3 1:0.408700 2:0.114400 3:0.651800 4:0.195900 5:0.754000 6:0.224000 7:1.739300 8:-0.008900 9:0.004300 10:-0.005200 11:-0.028200 12:0.035800
3 1:0.059600 2:0.762900 3:0.323900 4:0.818100 5:0.425900 6:0.844000 7:1.670200 8:0.071900 9:-0.026300 10:2.035400 11:0.090800 12:-0.108500
3 1:0.911700 2:0.194800 3:1.158700 4:0.407400 5:1.335200 6:0.336400 7:1.714900 8:0.017600 9:2.016600 10:-0.025500 11:-0.104100 12:1.856400
3 1:0.356000 2:0.528200 3:0.613900 4:0.597600 5:0.734800 6:0.592000 7:1.600500 8:0.156500 9:-0.036800 10:2.045900 11:0.002100 12:-0.000900
3 1:0.008400 2:0.523300 3:0.311400 4:0.530300 5:0.354800 6:0.621200 7:-0.078100 8:1.824600 9:-0.015000 10:0.016300 11:0.019000 12:-0.021900
3 1:0.028000 2:0.474900 3:0.308200 4:0.516500 5:0.499500 6:0.429200 7:-0.066800 8:1.809500 9:-0.053100 10:0.063400 11:0.070200 12:-0.082500
3 1:0.457600 2:0.648100 3:0.884200 4:0.665400 5:0.840000 6:0.858500 7:1.776800 8:-0.050000 9:-0.026000 10:2.027400 11:-0.037700 12:1.776600
3 1:0.618300 2:0.486200 3:0.897700 4:0.816600 5:1.012400 6:0.813800 7:1.728200 8:0.004700 9:2.084100 10:-0.099300 11:-0.002800 12:1.733200
3 1:0.645800 2:0.296500 3:0.924600 4:0.337900 5:1.054200 6:0.326300 7:1.751900 8:-0.022300 9:2.070800 10:-0.078600 11:-0.010100 12:0.010300
3 1:0.556500 2:0.298500 3:0.973200 4:0.175100 5:1.013600 6:0.274100 7:1.663900 8:0.079600 9:1.972300 10:0.032500 11:-0.030700 12:0.036200
3 1:0.259400 2:0.389200 3:0.522000 4:0.451100 5:0.660000 6:0.427400 7:1.716700 8:0.018200 9:-0.023400 10:2.023900 11:0.029100 12:-0.032300
3 1:0.336300 2:0.487700 3:0.628400 4:0.517500 5:0.663900 6:0.610500 7:1.634700 8:0.116000 9:-0.077400 10:2.089800 11:0.016500 12:-0.020600
3 1:0.270400 2:0.844300 3:0.616700 4:0.832400 5:0.781300 6:0.778100 7:1.633800 8:0.116900 9:-0.021900 10:2.026000 11:-0.088700 12:1.835800
3 1:0.031900 2:0.232700 3:0.132900 4:0.450300 5:0.182000 6:0.538200 7:0.132000 8:1.579700 9:0.068800 10:-0.084500 11:-0.010800 12:0.013900
3 1:-0.035300 2:0.913900 3:0.310900 4:0.876700 5:0.387500 6:0.929100 7:0.017600 8:1.708500 9:0.051900 10:1.937300 11:-0.022700 12:0.024600
3 1:0.414600 2:0.046000 3:0.730400 4:0.047800 5:0.889500 6:-0.000900 7:1.766900 8:-0.041800 9:0.019400 10:-0.025600 11:0.001600 12:-0.002100
3 1:-0.000800 2:0.821100 3:0.236100 4:0.907500 5:0.388000 6:0.867900 7:-0.020600 8:1.757600 9:-0.016800 10:2.020600 11:-0.054000 12:0.065800
3 1:0.897800 2:0.122600 3:1.111100 4:0.237600 5:1.333900 6:0.119900 7:1.906700 8:-0.202900 9:1.955700 10:0.045000 11:0.016800 12:-0.019700
3 1:0.514400 2:0.007100 3:0.731000 4:0.116600 5:0.843800 6:0.129200 7:1.745400 8:-0.020400 9:0.052400 10:-0.062200 11:0.000200 12:-0.001200
3 1:0.270400 2:0.728800 3:0.628900 4:0.675700 5:0.727400 6:0.703700 7:1.694200 8:0.046200 9:0.057500 10:1.930000 11:-0.011500 12:0.012000
3 1:0.379100 2:0.253000 3:0.854400 4:0.063100 5:0.872900 6:0.183800 7:1.780600 8:-0.053100 9:0.077100 10:1.912700 11:-0.036100 12:0.043200
